country,year_week,weekly_count
Isle Of Man,2020-07-20,0.0
Isle Of Man,2020-07-27,0.0
Isle Of Man,2020-08-03,0.0
Isle Of Man,2020-08-10,0.0
Isle Of Man,2020-08-17,0.0
Isle Of Man,2020-08-24,0.0
Isle Of Man,2020-08-31,0.0
Isle Of Man,2020-09-07,0.0
Isle Of Man,2020-09-14,1.0
Isle Of Man,2020-09-21,2.0
Isle Of Man,2020-09-28,1.0
Isle Of Man,2020-10-05,0.0
Isle Of Man,2020-10-12,5.0
Isle Of Man,2020-10-19,1.0
Isle Of Man,2020-10-26,2.0
Isle Of Man,2020-11-02,4.0
Isle Of Man,2020-11-09,3.0
Isle Of Man,2020-11-16,2.0
Isle Of Man,2020-11-23,6.0
Isle Of Man,2020-11-30,6.0
Isle Of Man,2020-12-07,0.0
Isle Of Man,2020-12-14,1.0
Isle Of Man,2020-12-21,3.0
Isle Of Man,2020-12-28,1.0
Isle Of Man,2021-01-04,6.0
Isle Of Man,2021-01-11,23.0
Isle Of Man,2021-01-18,29.0
Isle Of Man,2021-01-25,0.0
Isle Of Man,2021-02-01,3.0
Isle Of Man,2021-02-08,1.0
Isle Of Man,2021-02-15,20.0
Isle Of Man,2021-02-22,30.0
Isle Of Man,2021-03-01,379.0
Isle Of Man,2021-03-08,441.0
Isle Of Man,2021-03-15,197.0
Isle Of Man,2021-03-22,63.0
Isle Of Man,2021-03-29,5.0
Isle Of Man,2021-04-05,4.0
Isle Of Man,2021-04-12,2.0
Isle Of Man,2021-04-19,10.0
Isle Of Man,2021-04-26,3.0
Isle Of Man,2021-05-03,0.0
Isle Of Man,2021-05-10,1.0
Isle Of Man,2021-05-17,0.0
Isle Of Man,2021-05-24,2.0
Isle Of Man,2021-05-31,6.0
Isle Of Man,2021-06-07,1.0
Isle Of Man,2021-06-14,0.0
Isle Of Man,2021-06-21,11.0
Isle Of Man,2021-06-28,35.0
Isle Of Man,2021-07-05,67.0
Isle Of Man,2021-07-12,837.0
Isle Of Man,2021-07-19,1644.0
Isle Of Man,2021-07-26,719.0
Isle Of Man,2021-08-02,674.0
Isle Of Man,2021-08-09,426.0
Isle Of Man,2021-08-16,353.0
Isle Of Man,2021-08-23,286.0
Isle Of Man,2021-08-30,197.0
Isle Of Man,2021-09-06,179.0
Isle Of Man,2021-09-13,156.0
Isle Of Man,2021-09-20,271.0
Isle Of Man,2021-09-27,243.0
Isle Of Man,2021-10-04,423.0
Isle Of Man,2021-10-11,526.0
Isle Of Man,2021-10-18,610.0
Isle Of Man,2021-10-25,481.0
Isle Of Man,2021-11-01,232.0
Isle Of Man,2021-11-08,257.0
Isle Of Man,2021-11-15,331.0
Isle Of Man,2021-11-22,336.0
Isle Of Man,2021-11-29,1032.0
Isle Of Man,2021-12-06,656.0
Isle Of Man,2021-12-13,515.0
Isle Of Man,2021-12-27,0.0
Isle Of Man,2022-01-03,2107.0
Isle Of Man,2022-01-10,1177.0
Isle Of Man,2022-01-17,708.0
Isle Of Man,2022-01-24,676.0
Isle Of Man,2022-01-31,402.0
Isle Of Man,2022-02-07,384.0
Isle Of Man,2022-02-14,288.0
Isle Of Man,2022-02-21,410.0
Isle Of Man,2022-02-28,743.0
Isle Of Man,2022-03-07,827.0
Isle Of Man,2022-03-14,1814.0
Isle Of Man,2022-03-21,1637.0
Isle Of Man,2022-03-28,1123.0
Isle Of Man,2022-04-04,1279.0
Isle Of Man,2022-04-11,0.0
Isle Of Man,2022-04-18,1497.0
Isle Of Man,2022-04-25,539.0
Isle Of Man,2022-05-02,219.0
Isle Of Man,2022-05-09,176.0
Isle Of Man,2022-05-16,194.0
Isle Of Man,2022-05-23,172.0
Isle Of Man,2022-05-30,132.0
Isle Of Man,2022-06-06,153.0
Italy,2020-01-06,0.0
Italy,2020-01-13,0.0
Italy,2020-01-20,0.0
Italy,2020-01-27,0.0
Italy,2020-02-03,2.0
Italy,2020-02-10,1.0
Italy,2020-02-17,0.0
Italy,2020-02-24,175.0
Italy,2020-03-02,1978.0
Italy,2020-03-09,8241.0
Italy,2020-03-16,21095.0
Italy,2020-03-23,36642.0
Italy,2020-03-30,36853.0
Italy,2020-04-06,30959.0
Italy,2020-04-13,28192.0
Italy,2020-04-20,20725.0
Italy,2020-04-27,16924.0
Italy,2020-05-04,11427.0
Italy,2020-05-11,8271.0
Italy,2020-05-18,5273.0
Italy,2020-05-25,3860.0
Italy,2020-06-01,2853.0
Italy,2020-06-08,1855.0
Italy,2020-06-15,2162.0
Italy,2020-06-22,1608.0
Italy,2020-06-29,1413.0
Italy,2020-07-06,1467.0
Italy,2020-07-13,1455.0
Italy,2020-07-20,1507.0
Italy,2020-07-27,1754.0
Italy,2020-08-03,2112.0
Italy,2020-08-10,2768.0
Italy,2020-08-17,3476.0
Italy,2020-08-24,7076.0
Italy,2020-08-31,9453.0
Italy,2020-09-07,9463.0
Italy,2020-09-14,9916.0
Italy,2020-09-21,10798.0
Italy,2020-09-28,12503.0
Italy,2020-10-05,18020.0
Italy,2020-10-12,37831.0
Italy,2020-10-19,75967.0
Italy,2020-10-26,142383.0
Italy,2020-11-02,203576.0
Italy,2020-11-09,244340.0
Italy,2020-11-16,243009.0
Italy,2020-11-23,214366.0
Italy,2020-11-30,162446.0
Italy,2020-12-07,130039.0
Italy,2020-12-14,108068.0
Italy,2020-12-21,106922.0
Italy,2020-12-28,92470.0
Italy,2021-01-04,239775.0
Italy,2021-01-11,94237.0
Italy,2021-01-18,85187.0
Italy,2021-01-25,82867.0
Italy,2021-02-01,83484.0
Italy,2021-02-08,83462.0
Italy,2021-02-15,89960.0
Italy,2021-02-22,121675.0
Italy,2021-03-01,142850.0
Italy,2021-03-08,156210.0
Italy,2021-03-15,149572.0
Italy,2021-03-22,144624.0
Italy,2021-03-29,131734.0
Italy,2021-04-05,100937.0
Italy,2021-04-12,98021.0
Italy,2021-04-19,91474.0
Italy,2021-04-26,78127.0
Italy,2021-05-03,63846.0
Italy,2021-05-10,44476.0
Italy,2021-05-17,30526.0
Italy,2021-05-24,22470.0
Italy,2021-05-31,16240.0
Italy,2021-06-07,11609.0
Italy,2021-06-14,7439.0
Italy,2021-06-21,5295.0
Italy,2021-06-28,5671.0
Italy,2021-07-05,8857.0
Italy,2021-07-12,18919.0
Italy,2021-07-19,31382.0
Italy,2021-07-26,38495.0
Italy,2021-08-02,42673.0
Italy,2021-08-09,43333.0
Italy,2021-08-16,45563.0
Italy,2021-08-23,46219.0
Italy,2021-08-30,40106.0
Italy,2021-09-06,33095.0
Italy,2021-09-13,28950.0
Italy,2021-09-20,23728.0
Italy,2021-09-27,20966.0
Italy,2021-10-04,18093.0
Italy,2021-10-11,17985.0
Italy,2021-10-18,25538.0
Italy,2021-10-25,32310.0
Italy,2021-11-01,39083.0
Italy,2021-11-08,54106.0
Italy,2021-11-15,69426.0
Italy,2021-11-22,86696.0
Italy,2021-11-29,105066.0
Italy,2021-12-06,123931.0
Italy,2021-12-13,173946.0
Italy,2021-12-20,297041.0
Italy,2021-12-27,825138.0
Italy,2022-01-03,1220645.0
Italy,2022-01-10,1214638.0
Italy,2022-01-17,1161715.0
Italy,2022-01-24,925835.0
Italy,2022-01-31,665117.0
Italy,2022-02-07,462938.0
Italy,2022-02-14,357565.0
Italy,2022-02-21,286086.0
Italy,2022-02-28,274513.0
Italy,2022-03-07,366498.0
Italy,2022-03-14,503442.0
Italy,2022-03-21,505487.0
Italy,2022-03-28,493895.0
Italy,2022-04-04,448869.0
Italy,2022-04-11,413720.0
Italy,2022-04-18,435503.0
Italy,2022-04-25,359029.0
Italy,2022-05-02,294629.0
Italy,2022-05-09,256187.0
Italy,2022-05-16,186234.0
Italy,2022-05-23,137256.0
Italy,2022-05-30,116911.0
Italy,2022-06-06,105976.0
Jersey,2020-03-23,15.0
Jersey,2020-03-30,48.0
Jersey,2020-04-06,92.0
Jersey,2020-04-13,58.0
Jersey,2020-04-20,36.0
Jersey,2020-04-27,32.0
Jersey,2020-05-04,11.0
Jersey,2020-05-11,2.0
Jersey,2020-05-18,8.0
Jersey,2020-05-25,4.0
Jersey,2020-06-01,2.0
Jersey,2020-06-08,3.0
Jersey,2020-06-15,2.0
Jersey,2020-06-22,5.0
Jersey,2020-06-29,1.0
Jersey,2020-07-06,1.0
Jersey,2020-07-13,5.0
Jersey,2020-07-20,6.0
Jersey,2020-07-27,1.0
Jersey,2020-08-03,3.0
Jersey,2020-08-10,10.0
Jersey,2020-08-17,10.0
Jersey,2020-08-24,8.0
Jersey,2020-08-31,11.0
Jersey,2020-09-07,10.0
Jersey,2020-09-14,-4.0
Jersey,2020-09-21,13.0
Jersey,2020-09-28,7.0
Jersey,2020-10-05,21.0
Jersey,2020-10-12,28.0
Jersey,2020-10-19,41.0
Jersey,2020-10-26,40.0
Jersey,2020-11-02,44.0
Jersey,2020-11-09,69.0
Jersey,2020-11-16,89.0
Jersey,2020-11-23,79.0
Jersey,2020-11-30,117.0
Jersey,2020-12-07,429.0
Jersey,2020-12-14,422.0
Jersey,2020-12-21,557.0
Jersey,2020-12-28,327.0
Jersey,2021-01-04,309.0
Jersey,2021-01-11,82.0
Jersey,2021-01-18,68.0
Jersey,2021-01-25,30.0
Jersey,2021-02-01,24.0
Jersey,2021-02-08,26.0
Jersey,2021-02-15,11.0
Jersey,2021-02-22,4.0
Jersey,2021-03-01,4.0
Jersey,2021-03-08,1.0
Jersey,2021-03-15,2.0
Jersey,2021-03-22,1.0
Jersey,2021-03-29,4.0
Jersey,2021-04-05,2.0
Jersey,2021-04-12,2.0
Jersey,2021-04-19,0.0
Jersey,2021-04-26,1.0
Jersey,2021-05-03,1.0
Jersey,2021-05-10,1.0
Jersey,2021-05-17,2.0
Jersey,2021-05-24,5.0
Jersey,2021-05-31,10.0
Jersey,2021-06-07,34.0
Jersey,2021-06-14,26.0
Jersey,2021-06-21,143.0
Jersey,2021-06-28,428.0
Jersey,2021-07-05,921.0
Jersey,2021-07-12,1758.0
Jersey,2021-07-19,1296.0
Jersey,2021-07-26,401.0
Jersey,2021-08-02,415.0
Jersey,2021-08-09,242.0
Jersey,2021-08-16,230.0
Jersey,2021-08-23,143.0
Jersey,2021-08-30,210.0
Jersey,2021-09-06,182.0
Jersey,2021-09-13,135.0
Jersey,2021-09-20,171.0
Jersey,2021-09-27,72.0
Jersey,2021-10-04,190.0
Jersey,2021-10-11,199.0
Jersey,2021-10-18,289.0
Jersey,2021-10-25,415.0
Jersey,2021-11-01,395.0
Jersey,2021-11-08,726.0
Jersey,2021-11-15,760.0
Jersey,2021-11-22,918.0
Jersey,2021-11-29,890.0
Jersey,2021-12-06,772.0
Jersey,2021-12-13,873.0
Jersey,2021-12-27,0.0
Jersey,2022-01-03,4787.0
Jersey,2022-01-10,1409.0
Jersey,2022-01-17,2783.0
Jersey,2022-01-24,2390.0
Jersey,2022-01-31,1282.0
Jersey,2022-02-07,2484.0
Jersey,2022-02-14,1426.0
Jersey,2022-02-21,1516.0
Jersey,2022-02-28,1991.0
Jersey,2022-03-07,2145.0
Jersey,2022-03-14,2163.0
Jersey,2022-03-21,1348.0
Jersey,2022-03-28,2010.0
Jersey,2022-04-04,1006.0
Jersey,2022-04-11,482.0
Jersey,2022-04-18,931.0
Jersey,2022-04-25,235.0
Jersey,2022-05-02,223.0
Jersey,2022-05-09,200.0
Jersey,2022-05-16,206.0
Jersey,2022-05-23,172.0
Jersey,2022-05-30,129.0
Jersey,2022-06-06,392.0
Kosovo,2020-03-16,13.0
Kosovo,2020-03-23,20.0
Kosovo,2020-03-30,65.0
Kosovo,2020-04-06,67.0
Kosovo,2020-04-13,197.0
Kosovo,2020-04-20,199.0
Kosovo,2020-04-27,203.0
Kosovo,2020-05-04,87.0
Kosovo,2020-05-11,33.0
Kosovo,2020-05-18,101.0
Kosovo,2020-05-25,47.0
Kosovo,2020-06-01,51.0
Kosovo,2020-06-08,151.0
Kosovo,2020-06-15,252.0
Kosovo,2020-06-22,683.0
Kosovo,2020-06-29,508.0
Kosovo,2020-07-06,679.0
Kosovo,2020-07-13,1575.0
Kosovo,2020-07-20,804.0
Kosovo,2020-07-27,1182.0
Kosovo,2020-08-03,1882.0
Kosovo,2020-08-10,1448.0
Kosovo,2020-08-17,1169.0
Kosovo,2020-08-24,1032.0
Kosovo,2020-08-31,886.0
Kosovo,2020-09-07,785.0
Kosovo,2020-09-14,518.0
Kosovo,2020-09-21,426.0
Kosovo,2020-09-28,409.0
Kosovo,2020-10-05,342.0
Kosovo,2020-10-12,365.0
Kosovo,2020-10-19,712.0
Kosovo,2020-10-26,1052.0
Kosovo,2020-11-02,2236.0
Kosovo,2020-11-09,3976.0
Kosovo,2020-11-16,4962.0
Kosovo,2020-11-23,5178.0
Kosovo,2020-11-30,4762.0
Kosovo,2020-12-07,3748.0
Kosovo,2020-12-14,3775.0
Kosovo,2020-12-21,2589.0
Kosovo,2020-12-28,1632.0
Kosovo,2021-01-04,2975.0
Kosovo,2021-01-11,2075.0
Kosovo,2021-01-18,2237.0
Kosovo,2021-01-25,2130.0
Kosovo,2021-02-01,2040.0
Kosovo,2021-02-08,2083.0
Kosovo,2021-02-15,2039.0
Kosovo,2021-02-22,2850.0
Kosovo,2021-03-01,3818.0
Kosovo,2021-03-08,4205.0
Kosovo,2021-03-15,4932.0
Kosovo,2021-03-22,5796.0
Kosovo,2021-03-29,5674.0
Kosovo,2021-04-05,4341.0
Kosovo,2021-04-12,3521.0
Kosovo,2021-04-19,2525.0
Kosovo,2021-04-26,1493.0
Kosovo,2021-05-03,954.0
Kosovo,2021-05-10,354.0
Kosovo,2021-05-17,401.0
Kosovo,2021-05-24,161.0
Kosovo,2021-05-31,102.0
Kosovo,2021-06-07,71.0
Kosovo,2021-06-14,77.0
Kosovo,2021-06-21,84.0
Kosovo,2021-06-28,61.0
Kosovo,2021-07-05,59.0
Kosovo,2021-07-12,47.0
Kosovo,2021-07-19,111.0
Kosovo,2021-07-26,496.0
Kosovo,2021-08-02,1681.0
Kosovo,2021-08-09,6793.0
Kosovo,2021-08-16,13389.0
Kosovo,2021-08-23,13227.0
Kosovo,2021-08-30,9055.0
Kosovo,2021-09-06,4603.0
Kosovo,2021-09-13,1894.0
Kosovo,2021-09-20,738.0
Kosovo,2021-09-27,307.0
Kosovo,2021-10-04,200.0
Kosovo,2021-10-11,141.0
Kosovo,2021-10-18,97.0
Kosovo,2021-10-25,129.0
Kosovo,2021-11-01,113.0
Kosovo,2021-11-08,72.0
Kosovo,2021-11-15,64.0
Kosovo,2021-11-22,67.0
Kosovo,2021-11-29,56.0
Kosovo,2021-12-06,69.0
Kosovo,2021-12-13,57.0
Kosovo,2021-12-27,0.0
Kosovo,2022-01-03,1315.0
Kosovo,2022-01-10,3949.0
Kosovo,2022-01-17,16827.0
Kosovo,2022-01-24,22249.0
Kosovo,2022-01-31,12344.0
Kosovo,2022-02-07,4906.0
Kosovo,2022-02-14,2061.0
Kosovo,2022-02-21,999.0
Kosovo,2022-02-28,400.0
Kosovo,2022-03-07,269.0
Kosovo,2022-03-14,233.0
Kosovo,2022-03-21,227.0
Kosovo,2022-03-28,202.0
Kosovo,2022-04-04,178.0
Kosovo,2022-04-11,104.0
Kosovo,2022-04-18,80.0
Kosovo,2022-04-25,153.0
Kosovo,2022-05-02,52.0
Kosovo,2022-05-09,95.0
Kosovo,2022-05-16,68.0
Kosovo,2022-05-23,44.0
Kosovo,2022-05-30,44.0
Kosovo,2022-06-06,53.0
Latvia,2020-01-06,0.0
Latvia,2020-01-13,0.0
Latvia,2020-01-20,0.0
Latvia,2020-01-27,0.0
Latvia,2020-02-03,0.0
Latvia,2020-02-10,0.0
Latvia,2020-02-17,0.0
Latvia,2020-02-24,0.0
Latvia,2020-03-02,0.0
Latvia,2020-03-09,3.0
Latvia,2020-03-16,27.0
Latvia,2020-03-23,106.0
Latvia,2020-03-30,211.0
Latvia,2020-04-06,187.0
Latvia,2020-04-13,118.0
Latvia,2020-04-20,76.0
Latvia,2020-04-27,85.0
Latvia,2020-05-04,67.0
Latvia,2020-05-11,60.0
Latvia,2020-05-18,68.0
Latvia,2020-05-25,39.0
Latvia,2020-06-01,19.0
Latvia,2020-06-08,22.0
Latvia,2020-06-15,9.0
Latvia,2020-06-22,14.0
Latvia,2020-06-29,5.0
Latvia,2020-07-06,8.0
Latvia,2020-07-13,49.0
Latvia,2020-07-20,19.0
Latvia,2020-07-27,27.0
Latvia,2020-08-03,24.0
Latvia,2020-08-10,47.0
Latvia,2020-08-17,32.0
Latvia,2020-08-24,15.0
Latvia,2020-08-31,56.0
Latvia,2020-09-07,35.0
Latvia,2020-09-14,46.0
Latvia,2020-09-21,51.0
Latvia,2020-09-28,151.0
Latvia,2020-10-05,410.0
Latvia,2020-10-12,584.0
Latvia,2020-10-19,780.0
Latvia,2020-10-26,1228.0
Latvia,2020-11-02,1458.0
Latvia,2020-11-09,1959.0
Latvia,2020-11-16,2452.0
Latvia,2020-11-23,2573.0
Latvia,2020-11-30,3855.0
Latvia,2020-12-07,4338.0
Latvia,2020-12-14,4362.0
Latvia,2020-12-21,5265.0
Latvia,2020-12-28,5390.0
Latvia,2021-01-04,13238.0
Latvia,2021-01-11,6096.0
Latvia,2021-01-18,5342.0
Latvia,2021-01-25,5233.0
Latvia,2021-02-01,5559.0
Latvia,2021-02-08,4906.0
Latvia,2021-02-15,4813.0
Latvia,2021-02-22,4667.0
Latvia,2021-03-01,4145.0
Latvia,2021-03-08,3450.0
Latvia,2021-03-15,3628.0
Latvia,2021-03-22,3631.0
Latvia,2021-03-29,3065.0
Latvia,2021-04-05,3503.0
Latvia,2021-04-12,3726.0
Latvia,2021-04-19,3982.0
Latvia,2021-04-26,4434.0
Latvia,2021-05-03,4213.0
Latvia,2021-05-10,4015.0
Latvia,2021-05-17,2967.0
Latvia,2021-05-24,2153.0
Latvia,2021-05-31,1714.0
Latvia,2021-06-07,1218.0
Latvia,2021-06-14,780.0
Latvia,2021-06-21,400.0
Latvia,2021-06-28,421.0
Latvia,2021-07-05,268.0
Latvia,2021-07-12,260.0
Latvia,2021-07-19,322.0
Latvia,2021-07-26,418.0
Latvia,2021-08-02,522.0
Latvia,2021-08-09,701.0
Latvia,2021-08-16,923.0
Latvia,2021-08-23,1274.0
Latvia,2021-08-30,2199.0
Latvia,2021-09-06,2675.0
Latvia,2021-09-13,3367.0
Latvia,2021-09-20,4226.0
Latvia,2021-09-27,6855.0
Latvia,2021-10-04,9635.0
Latvia,2021-10-11,14340.0
Latvia,2021-10-18,16957.0
Latvia,2021-10-25,16566.0
Latvia,2021-11-01,12685.0
Latvia,2021-11-08,8516.0
Latvia,2021-11-15,5776.0
Latvia,2021-11-22,6297.0
Latvia,2021-11-29,4916.0
Latvia,2021-12-06,4615.0
Latvia,2021-12-13,5195.0
Latvia,2021-12-20,4292.0
Latvia,2021-12-27,5590.0
Latvia,2022-01-03,10830.0
Latvia,2022-01-10,15943.0
Latvia,2022-01-17,31747.0
Latvia,2022-01-24,53448.0
Latvia,2022-01-31,61116.0
Latvia,2022-02-07,68517.0
Latvia,2022-02-14,67322.0
Latvia,2022-02-21,63560.0
Latvia,2022-02-28,52036.0
Latvia,2022-03-07,40796.0
Latvia,2022-03-14,28702.0
Latvia,2022-03-21,19582.0
Latvia,2022-03-28,11914.0
Latvia,2022-04-04,6264.0
Latvia,2022-04-11,4377.0
Latvia,2022-04-18,4140.0
Latvia,2022-04-25,2907.0
Latvia,2022-05-02,1906.0
Latvia,2022-05-09,1433.0
Latvia,2022-05-16,1157.0
Latvia,2022-05-23,1218.0
Latvia,2022-05-30,1026.0
Latvia,2022-06-06,1227.0
Liechtenstein,2020-01-06,0.0
Liechtenstein,2020-01-13,0.0
Liechtenstein,2020-01-20,0.0
Liechtenstein,2020-01-27,0.0
Liechtenstein,2020-02-03,0.0
Liechtenstein,2020-02-10,0.0
Liechtenstein,2020-02-17,0.0
Liechtenstein,2020-02-24,0.0
Liechtenstein,2020-03-02,0.0
Liechtenstein,2020-03-09,2.0
Liechtenstein,2020-03-16,11.0
Liechtenstein,2020-03-23,35.0
Liechtenstein,2020-03-30,17.0
Liechtenstein,2020-04-06,13.0
Liechtenstein,2020-04-13,3.0
Liechtenstein,2020-04-20,1.0
Liechtenstein,2020-04-27,0.0
Liechtenstein,2020-05-04,0.0
Liechtenstein,2020-05-11,0.0
Liechtenstein,2020-05-18,0.0
Liechtenstein,2020-05-25,0.0
Liechtenstein,2020-06-01,0.0
Liechtenstein,2020-06-08,0.0
Liechtenstein,2020-06-15,0.0
Liechtenstein,2020-06-22,0.0
Liechtenstein,2020-06-29,0.0
Liechtenstein,2020-07-06,2.0
Liechtenstein,2020-07-13,0.0
Liechtenstein,2020-07-20,2.0
Liechtenstein,2020-07-27,0.0
Liechtenstein,2020-08-03,2.0
Liechtenstein,2020-08-10,0.0
Liechtenstein,2020-08-17,8.0
Liechtenstein,2020-08-24,4.0
Liechtenstein,2020-08-31,7.0
Liechtenstein,2020-09-07,0.0
Liechtenstein,2020-09-14,4.0
Liechtenstein,2020-09-21,2.0
Liechtenstein,2020-09-28,4.0
Liechtenstein,2020-10-05,10.0
Liechtenstein,2020-10-12,21.0
Liechtenstein,2020-10-19,76.0
Liechtenstein,2020-10-26,177.0
Liechtenstein,2020-11-02,196.0
Liechtenstein,2020-11-09,199.0
Liechtenstein,2020-11-16,186.0
Liechtenstein,2020-11-23,166.0
Liechtenstein,2020-11-30,118.0
Liechtenstein,2020-12-07,127.0
Liechtenstein,2020-12-14,170.0
Liechtenstein,2020-12-21,216.0
Liechtenstein,2020-12-28,256.0
Liechtenstein,2021-01-04,308.0
Liechtenstein,2021-01-11,50.0
Liechtenstein,2021-01-18,63.0
Liechtenstein,2021-01-25,43.0
Liechtenstein,2021-02-01,29.0
Liechtenstein,2021-02-08,14.0
Liechtenstein,2021-02-15,11.0
Liechtenstein,2021-02-22,26.0
Liechtenstein,2021-03-01,16.0
Liechtenstein,2021-03-08,20.0
Liechtenstein,2021-03-15,20.0
Liechtenstein,2021-03-22,32.0
Liechtenstein,2021-03-29,33.0
Liechtenstein,2021-04-05,57.0
Liechtenstein,2021-04-12,69.0
Liechtenstein,2021-04-19,62.0
Liechtenstein,2021-04-26,61.0
Liechtenstein,2021-05-03,28.0
Liechtenstein,2021-05-10,16.0
Liechtenstein,2021-05-17,10.0
Liechtenstein,2021-05-24,13.0
Liechtenstein,2021-05-31,9.0
Liechtenstein,2021-06-07,3.0
Liechtenstein,2021-06-14,3.0
Liechtenstein,2021-06-21,6.0
Liechtenstein,2021-06-28,11.0
Liechtenstein,2021-07-05,11.0
Liechtenstein,2021-07-12,12.0
Liechtenstein,2021-07-19,7.0
Liechtenstein,2021-07-26,9.0
Liechtenstein,2021-08-02,14.0
Liechtenstein,2021-08-09,60.0
Liechtenstein,2021-08-16,67.0
Liechtenstein,2021-08-23,37.0
Liechtenstein,2021-08-30,66.0
Liechtenstein,2021-09-06,56.0
Liechtenstein,2021-09-13,32.0
Liechtenstein,2021-09-20,27.0
Liechtenstein,2021-09-27,5.0
Liechtenstein,2021-10-04,12.0
Liechtenstein,2021-10-11,35.0
Liechtenstein,2021-10-18,41.0
Liechtenstein,2021-10-25,40.0
Liechtenstein,2021-11-01,95.0
Liechtenstein,2021-11-08,148.0
Liechtenstein,2021-11-15,392.0
Liechtenstein,2021-11-22,352.0
Liechtenstein,2021-11-29,380.0
Liechtenstein,2021-12-06,460.0
Liechtenstein,2021-12-13,270.0
Liechtenstein,2021-12-20,267.0
Liechtenstein,2021-12-27,295.0
Liechtenstein,2022-01-03,480.0
Liechtenstein,2022-01-10,549.0
Liechtenstein,2022-01-17,748.0
Liechtenstein,2022-01-24,915.0
Liechtenstein,2022-01-31,835.0
Liechtenstein,2022-02-07,813.0
Liechtenstein,2022-02-14,615.0
Liechtenstein,2022-02-21,696.0
Liechtenstein,2022-02-28,1194.0
Liechtenstein,2022-03-07,1036.0
Liechtenstein,2022-03-14,1221.0
Liechtenstein,2022-03-21,654.0
Liechtenstein,2022-03-28,444.0
Liechtenstein,2022-04-04,225.0
Liechtenstein,2022-04-11,219.0
Liechtenstein,2022-04-18,101.0
Liechtenstein,2022-04-25,94.0
Liechtenstein,2022-05-02,82.0
Liechtenstein,2022-05-09,66.0
Liechtenstein,2022-05-16,60.0
Liechtenstein,2022-05-23,56.0
Liechtenstein,2022-05-30,96.0
Liechtenstein,2022-06-06,69.0
Lithuania,2020-01-06,0.0
Lithuania,2020-01-13,0.0
Lithuania,2020-01-20,0.0
Lithuania,2020-01-27,0.0
Lithuania,2020-02-03,0.0
Lithuania,2020-02-10,0.0
Lithuania,2020-02-17,0.0
Lithuania,2020-02-24,0.0
Lithuania,2020-03-02,0.0
Lithuania,2020-03-09,0.0
Lithuania,2020-03-16,0.0
Lithuania,2020-03-23,0.0
Lithuania,2020-03-30,0.0
Lithuania,2020-04-06,0.0
Lithuania,2020-04-13,0.0
Lithuania,2020-04-20,0.0
Lithuania,2020-04-27,155.0
Lithuania,2020-05-04,79.0
Lithuania,2020-05-11,72.0
Lithuania,2020-05-18,72.0
Lithuania,2020-05-25,77.0
Lithuania,2020-06-01,43.0
Lithuania,2020-06-08,45.0
Lithuania,2020-06-15,52.0
Lithuania,2020-06-22,28.0
Lithuania,2020-06-29,15.0
Lithuania,2020-07-06,25.0
Lithuania,2020-07-13,33.0
Lithuania,2020-07-20,73.0
Lithuania,2020-07-27,72.0
Lithuania,2020-08-03,100.0
Lithuania,2020-08-10,145.0
Lithuania,2020-08-17,172.0
Lithuania,2020-08-24,236.0
Lithuania,2020-08-31,233.0
Lithuania,2020-09-07,193.0
Lithuania,2020-09-14,286.0
Lithuania,2020-09-21,428.0
Lithuania,2020-09-28,676.0
Lithuania,2020-10-05,793.0
Lithuania,2020-10-12,960.0
Lithuania,2020-10-19,1478.0
Lithuania,2020-10-26,3229.0
Lithuania,2020-11-02,5590.0
Lithuania,2020-11-09,9143.0
Lithuania,2020-11-16,10206.0
Lithuania,2020-11-23,12323.0
Lithuania,2020-11-30,13115.0
Lithuania,2020-12-07,14691.0
Lithuania,2020-12-14,18977.0
Lithuania,2020-12-21,19481.0
Lithuania,2020-12-28,17880.0
Lithuania,2021-01-04,28092.0
Lithuania,2021-01-11,7554.0
Lithuania,2021-01-18,6404.0
Lithuania,2021-01-25,5438.0
Lithuania,2021-02-01,3956.0
Lithuania,2021-02-08,3238.0
Lithuania,2021-02-15,3252.0
Lithuania,2021-02-22,3479.0
Lithuania,2021-03-01,2911.0
Lithuania,2021-03-08,3079.0
Lithuania,2021-03-15,3469.0
Lithuania,2021-03-22,4652.0
Lithuania,2021-03-29,5600.0
Lithuania,2021-04-05,6278.0
Lithuania,2021-04-12,7014.0
Lithuania,2021-04-19,7262.0
Lithuania,2021-04-26,6216.0
Lithuania,2021-05-03,9330.0
Lithuania,2021-05-10,7083.0
Lithuania,2021-05-17,4839.0
Lithuania,2021-05-24,3094.0
Lithuania,2021-05-31,2042.0
Lithuania,2021-06-07,1190.0
Lithuania,2021-06-14,554.0
Lithuania,2021-06-21,256.0
Lithuania,2021-06-28,200.0
Lithuania,2021-07-05,306.0
Lithuania,2021-07-12,556.0
Lithuania,2021-07-19,1210.0
Lithuania,2021-07-26,2108.0
Lithuania,2021-08-02,3089.0
Lithuania,2021-08-09,3606.0
Lithuania,2021-08-16,3981.0
Lithuania,2021-08-23,4041.0
Lithuania,2021-08-30,4770.0
Lithuania,2021-09-06,5883.0
Lithuania,2021-09-13,7697.0
Lithuania,2021-09-20,9166.0
Lithuania,2021-09-27,9282.0
Lithuania,2021-10-04,13222.0
Lithuania,2021-10-11,16179.0
Lithuania,2021-10-18,20616.0
Lithuania,2021-10-25,21024.0
Lithuania,2021-11-01,36188.0
